,id,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
9234,3174211,0.1132504611,24922.5392058944,5324418.185065338,23.6,False
9235,3175335,0.0783501764,73260.408550266,4732553.690053012,24.4,False
9241,54017002,0.0179489885,28311.873972705707,40616526.640083015,27.6,False
9242,54121874,0.41690776,107092.35733375186,70278458.79517822,20.77,False
9244,3174201,0.5420507863,87415.24677158866,26872263.338609185,20.2,False
9246,3740342,0.2477650126,62638.773936508755,60124659.25774485,21.9,False
9247,3742127,0.6824015094,78287.38462260447,42817388.802856,19.7,False
9248,3763621,0.6516883822,51818.554712336205,57191398.54390856,19.8,True
9252,2528804,0.9419763057,68718.29080486657,55359386.326544456,19.0,True
9255,3707694,0.3750075218,109208.32073072116,40575962.47452252,21.0,True
9259,3838032,0.0358129403,95840.42642365095,40818746.933415964,26.1,False
9260,3844022,0.0450858206,66099.9659769047,24715795.711083233,25.6,False
9261,2438017,1.1325046106,60880.23849400464,25758545.528420072,18.6,False
9264,3669357,0.0130028927,41201.070123038655,53391186.73778071,28.3,False
9265,3730571,0.130028927,27506.98394829399,50879165.41897231,23.3,False
9267,3781983,0.0130028927,24103.289619014016,26503762.238977384,28.3,False
9270,2380455,1.6369672047,99032.4433316671,74453665.47968633,17.8,False
9271,2417210,0.4634895841,58290.303781374045,44714338.3246699,20.54,False
9274,3401426,0.2844722965,43619.18460950435,44925093.61489123,21.6,False
9275,3402615,0.0284472297,38828.758115283425,42046848.96670966,26.6,False
9277,3756042,0.2844722965,48251.82226640263,46899558.12259531,21.6,False
9278,3797709,0.0986370281,31848.336378808996,47151973.932962604,23.9,False
9281,3596143,0.2978790628,59251.904112348006,29455893.033302065,21.5,True
9282,3711171,0.0494356193,30934.4154548736,8660144.82574023,25.4,False
9283,3736386,0.1425738833,59398.53114491124,55515756.06493432,23.1,False
9287,2213053,0.6855513317,2938.6423526143003,57140110.45503712,19.69,False
9288,2265187,1.2765563162,60414.752567090174,48117739.394869156,18.34,False
9291,3645268,0.016369672,21818.634036928128,36705143.67564776,27.8,False
9295,3399921,0.1714115092,10530.9840079796,42005800.852039725,22.7,False
9297,3558381,0.0411187571,61007.15202642399,46780344.20331679,25.8,False
9299,3710920,0.0859092601,50832.640040170874,36870394.821712784,24.2,False
9302,3769411,0.130028927,56692.81463303419,35402098.6433586,23.3,False
9305,54065895,0.3664713084,43929.099109421804,41007794.555351675,21.05,True
9306,54125416,0.2270073813,46562.7574069985,64047327.95993566,22.09,False
9309,2307918,0.9419763057,69908.94845210202,53233770.69534919,19.0,False
9311,2525364,0.7047579421,64550.99574360704,43478833.90461576,19.63,False
9312,3175336,0.0358129403,70537.2314130839,1089185.410072276,26.1,False
9315,3670098,0.1563291544,43768.25329093568,16657688.020555545,22.9,False
9316,3724056,0.0622357573,37644.56985197254,39633973.7240791,24.9,False
9318,3844019,0.0542050786,45914.56486027104,42262692.273304716,25.2,False
9321,2444004,0.4721064988,38302.32303249015,33479631.158858698,20.5,True
9322,3167371,0.3420109247,27824.8613223905,24607120.622657686,21.2,False
9323,3626735,0.0472106499,51269.04060242215,39628341.0968674,25.5,False
9324,3741563,0.0594346868,32113.720934364985,33274989.451214246,25.0,False
9326,3753079,0.0358129403,45866.36275817702,40707047.575697176,26.1,False
9327,3797906,0.0899580388,25698.856932166203,31527122.586995583,24.1,False
9331,2508918,0.8590926012,107935.01873892485,51486627.2844352,19.2,False
9332,3172317,0.0783501764,29024.8989151267,8907304.95875208,24.4,False
9333,3176186,0.4305662442,73868.90928238344,40769503.93095291,20.7,True
9335,3713303,0.5420507863,101083.07828301497,54664495.376667045,20.2,False
9337,3837934,0.0142573883,41276.979803612674,39803510.787321456,28.1,False
9339,54235431,0.021480282,29541.083692591114,48527882.275851496,27.21,False
9340,2495021,0.1794898848,13302.577154396133,41873033.251047485,22.6,False
9341,3174214,0.0682401509,24725.0832087425,5990107.942380982,24.7,False
9342,3381085,0.0783501764,69038.47575561386,24550886.31458469,24.4,False
9343,3559782,0.0820427065,52864.72926022275,42264667.33039749,24.3,False
9345,3758841,0.5598091321,51445.18385424472,43830468.06705656,20.13,False
9346,54017378,0.2157943048,46259.13569322042,52749578.250003844,22.2,False
9349,54240297,0.1577756503,46606.77878063243,45854178.95949555,22.88,False
9350,2164184,0.8091703835,52459.6607884879,30688454.961821664,19.33,False
9351,2322705,0.8913329856,86323.86524432538,45632359.043765366,19.12,False
9353,3366078,0.4721064988,37165.735444295104,45643666.122013256,20.5,False
9359,54245572,0.0452939273,24293.122735074034,38932459.89448603,25.59,False
9360,2090403,1.682828966,52444.50694804272,42471587.96177137,17.74,True
9362,3315004,0.0494356193,24178.55524444941,25410527.293726414,25.4,False
9363,3382866,0.6223575734,87150.034548526,46472904.6707333,19.9,False
9366,3555083,0.1714115092,4247.40124523115,60576731.68119768,22.7,False
9371,3485260,0.2716689341,41405.55865534592,30166022.216694903,21.7,True
9373,3638237,0.3872932954,65745.58689323855,42069871.60392942,20.93,True
9377,3758850,0.0392681082,87303.82270816347,39217530.26077218,25.9,False
9379,3782061,0.0271668934,24482.871113192003,53317230.02040964,26.7,False
9382,3712886,0.1794898848,1990.95933609425,45654582.263627365,22.6,False
9383,3774093,0.1081533507,27096.135866604338,38828428.17434741,23.7,False
9384,2137052,2.2910785472,76254.4587415909,57688006.4755201,17.07,False
9386,2216985,0.358129403,29154.842182671735,40670433.028274655,21.1,True
9389,3176872,0.6516883822,18034.360592379566,66089290.266127914,19.8,False
9390,3517465,1.2360612132,118482.48959533188,61376145.044693805,18.41,False
9392,3837915,0.1492931834,45214.53685501285,17519893.19009122,23.0,False
9394,2085867,1.4257388333,2244.8698102482,49730063.93126395,18.1,False
9396,2480984,0.5675968529,29156.5092896723,29142679.54403583,20.1,False
9399,3448532,1.0328564805,108937.60257192202,31425729.99269397,18.8,True
9400,3599860,0.0375007522,19488.904829431096,11560684.196579063,26.0,False
9401,3753858,0.0450858206,52580.4122309594,30939375.873086914,25.6,False
9404,54110456,0.2691782583,39287.060374873814,36231728.07385988,21.72,False
9406,3249141,0.2884297004,47049.13258005545,46379794.103737436,21.57,True
9408,3742340,0.2844722965,72622.50940424846,64139555.70668349,21.6,False
9409,3752722,0.0297879063,16525.57149060435,40492169.25182473,26.5,False
9413,2612786,0.2884297004,47049.13227343282,46379794.103737436,21.57,True
9416,3176187,0.0149293183,42409.60379159537,39505575.79935067,28.0,False
9419,3423024,0.2366137501,67015.22707208723,35829556.491444826,22.0,True
9423,3753798,0.1968067451,54676.617201534005,24536632.400147695,22.4,False
9429,3627116,0.6516883822,101998.3885247953,28921151.05878287,19.8,False
9430,3758839,0.2259643771,63961.10611656102,36545783.275541656,22.1,False
9431,3843589,0.6516883822,87137.6800871907,52553716.09802259,19.8,True
9435,2508912,0.7482383761,50871.789597560266,45305988.389419764,19.5,False
9436,2518440,0.7835017643,54377.0003098066,25209012.82745377,19.4,False
9440,3449132,0.0156329154,55018.92487245856,38434886.849170625,27.9,False
9441,3508131,0.1722027088,50481.84227771303,30035187.305491358,22.69,False
9443,3744562,0.0187948982,34806.615959691466,36266769.25311092,27.5,False
9446,54251533,0.0883161196,71349.51455828459,50250231.88681052,24.14,False
9450,3744560,0.0118587791,46085.1242489591,34301341.0501597,28.5,False
9452,2162422,0.5035469604,45108.47887088876,52278866.09917807,20.36,True
9453,2276732,1.682828966,108593.92211219351,29646162.82171501,17.74,False
9456,3402642,0.0430566244,17948.343113721152,19999915.964751773,25.7,False
9460,3767009,0.1425738833,37332.91091014302,53268008.2751509,23.1,False
9462,3838835,0.0472106499,53470.09824847314,30095591.689096775,25.5,False
9464,54130036,0.0233367288,29449.812221513763,30847618.218738057,27.03,False
9467,3249347,0.3266178974,46092.80660389573,54639787.8423238,21.3,True
9471,3646046,0.3483693825,67346.75412514583,43793147.210993275,21.16,True
9472,2065733,1.2590413069,54939.292830748884,42996031.967411555,18.37,False
9473,2162695,0.5675968529,72484.54682396361,44362872.13229664,20.1,True
9475,3180185,0.1270691073,27414.0047346425,17052345.280518133,23.35,False
9476,3720918,0.0682401509,19665.872119174383,47384914.147154756,24.7,False
9478,3769400,0.0941976306,44678.127649328526,42139931.06606196,24.0,False
9481,54268446,0.0422707525,59262.82552832254,28558112.180942833,25.74,False
9482,3599303,0.1614507173,53090.858470128966,41115019.031129956,22.83,False
9483,3646736,0.0714562102,57430.00699368802,40893820.574984655,24.6,False
9484,3748489,0.0342010925,43756.09191656066,12940539.487782637,26.2,False
9491,3836854,0.2259643771,38439.6109195104,49775372.623191066,22.1,False
9492,54130507,0.0348369383,42745.10026761037,34276851.671896994,26.16,False
9493,2423100,1.30028927,120321.70042694903,63221394.64899507,18.3,False
9498,54115837,0.0115888403,26952.948262031805,29243081.902307063,28.55,False
9499,2172678,1.0815335068,47176.8998734681,14383238.15540083,18.7,True
9500,3174215,0.5420507863,33427.9991585141,36663145.97603151,20.2,False
9502,3409988,0.4508582062,117356.67572430169,51512103.12850579,20.6,False
9503,3724222,0.0622357573,33900.28110299837,55279368.298971444,24.9,False
9504,3770280,0.0041118757,71949.02444509468,11280903.323000213,30.8,False
9506,54111265,0.2767196367,94101.2085423006,34671238.61224844,21.66,True
9507,54124622,0.0087104377,38405.81444287979,36971674.80799869,29.17,False
9511,2410777,0.2259643771,55127.21848084185,27988823.893958356,22.1,False
9512,3177195,0.1879489824,15940.445848150563,42720825.53796424,22.5,False
9514,3328730,0.3926810818,62620.1241837381,50810691.01175119,20.9,False
9515,3449127,0.1636967205,34563.6259520181,16439505.71303247,22.8,False
9516,3558378,0.0196806745,42143.22445811319,25436728.64819706,27.4,False
9517,3713306,0.0450858206,17490.26540399882,39181997.11421519,25.6,False
9520,3892680,0.0622357573,21318.893307938826,45961851.86051042,24.9,False
9521,2612760,0.189688053,15940.44583014102,42720825.52001248,22.48,False
9524,3177231,1.4257388333,48880.26254246807,33468205.958132654,18.1,False
9525,3712470,0.0496638037,31971.84303832,39230033.87140364,25.39,False
9526,3781718,0.3750075218,48265.689028019995,37913926.197449274,21.0,False
9528,2164201,4.246586539,114495.9023540405,62391748.70787555,15.73,False
9531,3601300,0.0714562102,20857.741292846098,16390800.541091686,24.6,False
9532,3662961,0.1714115092,82300.29627514286,31298009.509680003,22.7,False
9536,3789115,0.5395602892,96785.44971083193,53227183.88243335,20.21,False
9537,3840868,0.1636967205,35206.130844685424,54297224.3704543,22.8,False
9539,54122196,0.0239905375,56697.99672345453,50340841.51152188,26.97,False
9540,2085989,2.3016536853,69754.0884241258,46194993.955864586,17.06,True
9541,2088188,3.6478752572,22768.7229712901,37229350.81607037,16.06,False
9544,3406488,0.0859092601,37585.45597424444,54890922.752843425,24.2,False
9547,3991613,0.0364787526,34599.13269850236,5658927.055790958,26.06,False
9552,3772700,0.3119176705,60383.998378818724,39603622.328347445,21.4,False
9553,3873156,0.0078350176,25687.915276020984,44015241.34424311,29.4,False
9556,3654412,0.0494356193,48879.7493741411,35213855.19300097,25.4,False
9558,3786457,0.0450858206,65358.31525987631,31990272.11224694,25.6,False
9561,3838876,0.0651688382,19524.01514709655,4180035.7685774583,24.8,False
9562,54239894,0.0296510433,77364.36944840598,38908134.37492582,26.51,False
9563,54244788,0.2198062205,44844.062727149176,56210442.47617417,22.16,False
9565,2405762,0.5224442801,73826.50205351519,46892483.97841152,20.28,True
9566,3175327,0.4943561926,12605.0864174991,32972091.789250843,20.4,False
9569,3841200,0.0297879063,74648.4569626873,30960181.31653547,26.5,False
9571,3752904,0.3467687706,68326.6839511071,54536147.2919423,21.17,False
9572,3788032,0.0108153351,29039.386747846263,48080038.43530186,28.7,False
9573,54130076,0.0304817558,33746.93782851326,35558324.16424899,26.45,False
9574,2304330,0.9639177525,51214.645122805174,26795408.352923583,18.95,True
9576,3177199,0.2535362011,30381.59243925265,31803632.642771553,21.85,False
9579,3774131,0.0899580388,34635.915683505875,58214048.03638659,24.1,False
9580,2455956,0.411187571,51688.744798205684,52110135.55192609,20.8,False
9581,3177206,0.0326617897,56382.8404280972,1205048.317116435,26.3,False
9582,3558386,0.8590926012,103214.06081310984,57041279.724259265,19.2,True
9584,3739080,0.4786741544,85603.3792813636,57912469.65111109,20.47,False
9589,3989305,0.3420109247,137252.67126949297,37768749.23871692,21.2,False
9591,54248462,0.0120792502,63293.69042814621,33127069.59402183,28.46,False
9592,2085709,3.9814381981,61242.953190647946,56390558.443086565,15.87,False
9595,2539063,0.8995803882,97954.64188160514,55029966.074240886,19.1,True
9599,3467083,0.1032856481,19800.811001480735,29578202.09617999,23.8,False
9600,3580320,0.0899580388,14804.81848149576,37995104.56307386,24.1,False
9603,3973542,0.0124176661,30889.652902429487,28229827.86601379,28.4,False
9608,3672961,0.0271668934,21495.9435278356,24106176.979754753,26.7,False
9612,2213869,1.6983999907,89510.68739130425,37102976.07809545,17.72,False
9613,2368565,0.5702167609,83323.72156717074,49313425.17167771,20.09,True
9614,3175332,0.8054525833,46403.2164599622,48614670.006592974,19.34,False
9615,3177210,0.0494356193,42291.0291181259,797402.304369924,25.4,False
9616,3179352,0.3750075218,85784.4087932293,44654408.745588586,21.0,True
9619,3769402,0.2157943048,28379.14618190725,25464374.364492632,22.2,False
9620,54264239,0.0089958039,30221.85869560974,36723153.9093243,29.1,False
9621,2612750,0.8054525833,46403.2167180919,48614670.03651256,19.34,False
9623,3174202,0.3926810818,15984.3036400617,51818397.70755797,20.9,False
9627,3747493,0.3266178974,34294.14189763662,63950862.50811522,21.3,False
9628,3835874,0.0225964377,49007.680109798726,45173382.386539996,27.1,False
9631,54117582,0.1675097069,58216.370999007326,45912374.18411802,22.75,False
9632,2271480,1.7540419619,65593.49557540397,40896243.27384318,17.65,False
9634,3177201,0.1081533507,24217.641071718783,35385994.53487832,23.7,False
9640,3763269,0.217791025,60986.41015127062,38254531.63017101,22.18,False
9642,3789428,0.0651688382,17105.7203467175,54254609.624503665,24.8,False
9645,54248642,0.0924783301,57896.57621730737,50398195.39723128,24.04,False
9646,2500094,1.0569147985,53666.308206833535,45428030.208098195,18.75,False
9648,3177213,0.0567596853,49530.4406709311,2679127.190449904,25.1,False
9649,3774051,0.2477650126,35323.943455465,48516619.88996728,21.9,False
9652,54265775,0.0457130269,43223.13194823153,36499254.271901555,25.57,False
9655,2267940,0.5200438667,72340.38411371523,45647226.65229781,20.29,False
9657,3177211,0.358129403,42646.1772545627,70114841.16132736,21.1,False
9658,3177216,0.0748238376,39113.208383683836,24581788.512220595,24.5,False
9660,3760542,0.1132504611,26771.62955378251,55538880.094188236,23.6,False
9663,3802441,0.0078350176,30947.985426211886,28352093.656140607,29.4,False
9666,54016294,0.0567596853,34156.248420620504,25591719.972697467,25.1,False
9667,54135548,0.258249791,35594.47594008403,38508874.585232615,21.81,True
9670,2374855,0.5781492662,66947.84684852322,49871713.6843826,20.06,True
9672,3714462,0.1081533507,65124.914732506455,32811516.023635995,23.7,False
9675,54225505,0.0100470827,90493.24169973978,40350885.071519665,28.86,False
9677,3092137,0.4446721997,57550.13885120338,45864004.950151436,20.63,False
9678,3253150,0.1032856481,32266.3881512681,40478991.731461845,23.8,False
9679,3406333,0.1714115092,46834.555964183295,11158743.283109039,22.7,False
9683,3771628,0.0450858206,54860.743300222886,49918318.218740605,25.6,False
9684,54016229,0.1636967205,47728.63725731785,23410798.68589356,22.8,False
9686,2612027,0.4305662442,57550.11940293392,45863994.10858006,20.7,False
9689,3177224,0.0358129403,46118.941747635465,23488517.33997543,26.1,False
9690,3339666,0.3515928047,28742.94010452447,58070051.2263284,21.14,False
9692,3648711,0.0594346868,44258.182037020466,44520096.036459856,25.0,False
9693,3836201,0.4305662442,27375.39352402269,37591464.78394547,20.7,False
9694,2349928,1.2023751136,94205.8673169037,47773333.0098847,18.47,False
9695,3177191,0.1361570015,50328.4746183682,2536407.860432078,23.2,False
9697,3177225,0.0472106499,30856.3626038896,7757623.351874978,25.5,False
9699,3836282,0.0342010925,36065.82025396044,47352437.505364716,26.2,False
9700,54017418,0.0517654482,30134.31194755119,29748132.640021335,25.3,False
